word,start,end,sentence,true_label
GÜN,115,117,"görmür. - Kimi cəmiyyətin, kimi də dövrün dəyişdiyini iddia edir. Bəs, teatrda nə dəyişib? - Dövr dəyişməyib. Yenə gün çıxır , külək əsir, yağış yağır, zaman gedir. Dəyişən cəmiyyətdəki qurumdur. 20 il bundan əvvəl kim gedib şouya baxardı?",0
GÜN,15,17,"demək olar hər gün yağış yağır. Bəzən narın, çox vaxt leysan xarakteri daşıyan yağışlar qısa müddət sonra kəsilir və gün çıxır . Bu zaman torpağın qoxusu və təmiz hava insanı məst edir. Aşağı Quşçu vadinin ilk kəndidir. Dərədəki ilk dayanacaq",0
GÜN,119,121,"bi ... Ətraflı... Bir ömrün izi ilə Səhər açılır. Hər səhərin açılışında bir fərq var. Gözümüzü açdıq, səhər açılır və gün çıxır . Başqa bir gün yağış yağır. Bir başqa gün baxırıq ki, səhər açılmağına baxmayaraq göz-gözü görmür, havadan çən-duman",0
GÜN,108,110,"hər şey tez unudulduğundan xoşbəxtlik və bədbəxtlik kimi hisslər də tez unudulur. Oğlan yenidən eynək alır, gün çıxır , yaz gəlir, göbələk kimi qız bitir və oğlan tutur və qoltuğunun altı şişir. Buralarda evlənəndə adəti üzrə evləndiyin",0
GÜN,120,122,"aydır. Boz ay fevralın 22-dən mart ayının 21-nə qədər davam edir. Bu ayda havalar tez-tez bozarır, gah yağış yağır, gah gün çıxır . Buna görə də ulu babalarımız boz ayı dörd çərşənbəyə bölublər. Anlayışa görə, Ulu Tanrı ilk insanı - Adəmi yaradarkən",0
GÜN,112,114,"komponentin özü də qarışıq tipli ola bilər; məs.: Hərdən şəhərin üzərini boz duman basır, aradan çox keçmir ki, gün çıxır , sonra göy guruldayıb yağış yağır. (Ə. Vəliyev) Bölüşdürmə əlaqəli bu tabesiz mürəkkəb cümlənin komponentlərinin",0
GÜN,4,8,"bir gündə Yaxşının qardaşına toy eləyirlər. Sarı Aşığı da toya çağırırlar. Sarı Aşıq toya gələndə qar-boran kəsir, gün çıxır . Bir ağzıgöyçək lağ eləyir ki, buna bax, toya əliboş gəlib. Sarı Aşıq cibindən yeddi dənə düyü çıxardıb hər qazana bir",0
GÜN,115,117,"Ekologiya və Təbii Sərvətlər Nazirliyinin hava xəbəri verən bölməsi bizi tez-tez aldadır. Deyirlər, yağacaq, səhər gün çıxır . Deyirlər, gün çıxacaq, səhər tufan qopur. Deyirlər, külək əsəcək, səhər görürsən ki, adam istidən bişir. Bu işin",0
GÜN,93,103,göstərildiyi çox sayda informasiya cədvəllərinə rast gələ bilərsiniz. Bu lent şənbə və bazar günlərindən başqa hər gün çıxır . «Sığorta şirkətləri üçün xəbərlər» - sığorta şirkətləri üçün ixtisaslaşdırılmış gündəlik informasiya-analitik,0
GÜN,98,102,"etdi ki, «əl-Cəzirə» əməkdaşlarının «səhər»i də xəbərdi, «nahar»ı da, «şam»ı da. «Bizim qəzetimiz günəş kimi hər gün çıxır , həyat kimi hər an, hər saat qaynayır, insan kimi hər şeylə maraqlanır, hər şeyi görür, milli-mənəvi bir həkim kimi",0
GÜN,109,111,Ramazan təqvimini oxuculara təqdim edir. Bakı şəhəri üçün tərtib olunmuş əsas təqvim Avqust 2011 Sübh namazı Gün çıxır Zöhr namazı Əsr namazı Axşam namazı İftar vaxtı İşa namazı ... ALLAHIN DİLƏNÇİSİ 2011-09-06 - 16:08:00 Oqtay QORÇU 20,0
GÜN,110,112,"isə müxalifətin yaxın zamanlarda tamamilə sıradan çıxmasını şərtləndirəcək amil kimi qiymətləndirilir. Bakıya gün çıxır - daldalanmağa yer tapmırıq... Bakıya qar yağır - evdə donur, çöldə isə hərəkət edə bilmirik, hər şey hərəkətsizləşir",0
GÜN,110,112,"; gözətçilər gəldilər, axırda kral da darvazaya buyurdu, nə əhvalat baş verdiyini bilmək istədi. Amma bu vaxt gün çıxdı , qardaşlar da yox oldular, sarayın üstündə on bir qu quşu pərvaz elədi. İfritəni necə yandıracaqlarına tamaşa etmək",0
GÜN,118,120,"atdı. Bir az getdi, maşını saxladı, yenə güllə atdı. Bu işi bir neçə dəfə təkrar etdi. Yoldan uzaqlaşdıq. Mayın 20-də gün çıxdı . Paltarı bir az qurutduq. Ayın 22-də Zabux çayına enmək üçün dəhşətli əzaba düşdük. Həkəri çayının səsi gəlirdi.",0
GÜN,111,113,"sacımız yoxuydu. Qorçulu onların sacında çörək bişirməyimizə icazə vermədi. Ac-susuz yola düşdük. Hava açıldı, gün çıxdı . Gəlib bir binəyə çıxdıq. Mal binəsi idi, iki qadın və bir kişi mal-qoyun saxlayırdı. Onların yanına getdik. Xəmir",0
GÜN,115,117,"iş görməsinə yol vermək olmaz. Faktdır ki, güvəndiyimiz dağlara qar yağmaqdadır. Kim bilir, bəlkə qəflətən elə bir gün çıxdı ki, həmin qarı əridib selə döndərdi və Azərbaycanın düşmənlərini məyyus etdi... *** ümid son anda ölür! ümidimizdən",0
GÜN,121,123,", daha çox seçilirdi. - Mən prezident seçiləndə, elə bir dövr idi ki, sanki güləşlə bağlı heç bir problem yox idi. Lakin gün çıxdı , Beynəlxalq Olimpiya Komitəsinin iradları da gündəmə gəldi. Hətta yunan-Roma güləşini yarış siyahısından",0
GÜN,111,113,"idi ki, Kürlə dənizin qovuşduğu yerə getmək olmazdı. Amma birdən-birə hava elə dəyişdi, birdən-birə elə qəribə gün çıxdı ki, gəmiyə minib seyrə çıxaraq bir dünya ləzzət aldıq, amma bu da qəribə idi ki, oradan qayıdandan sonra yenə aləm",0
GÜN,37,39,"aşikarə, Gərdun zirehini etdi parə — gün xəncəri — günün şüaları göründü və gərdunun zirehini iki yerə böldü, yə’ni gün çıxdı , aləmi gündüz və gecəyə ayırdı. tipli beytlər yalnız güclü aforizm səciyyəsinə malik olduqları üçün Füzuli",0
GÜN,121,123,"gəlir, payız gedir, qış girir. Bir on il də elə beləcə keçməyəcəkmi? Nə dəyişəcək? Bəlkə ona görə elə bilirik ki, həmişə gün çıxacaq , yaz gələcək, payız gedəcək?.. Bilə-bilə ki, heç bir uduş yoxdur, hər gələnimiz Vaxtla üz-üzə açıq oyuna girişirik.",0
GÜN,49,56,"üzü görəcək. «Ayna-Zerkalo», «Exo», «Ekspress», «Gündəlik Azərbaycan» qəzetlərinin, «525»in də ilk sayı həmin gün çıxacaq . «GÜN səhər» həftəliyi fəaliyyətinə daha uzun müddətə ara verəcək. Qəzetin baş redaktoru Qabil Abbasoğlunun «Media",0
GÜN,114,116,"də olduğu kimi, radiostansiya öz üzərinə götürəcək. Nəzərinizə çatdıraq ki, yeni layihələrin bir hissəsi efirə bu gün çıxacaq . Qalan hissəsini isə həftəsonu eşitmək mümkün olacaq. Misal üçün, Teymur Əliyevin yeni “Avropa+” tok-şousu bazar",0
GÜN,111,113,"və bizim üçün etibarlıdırsa eşq yoxdur və heç olmamışdır sevgilim. Bir-birimizi aldatmayaq...Hazırlan birazdan gün çıxacaq . Yaşadıqlarımızı unutmağa çalış. Eşq bizə güvənib verdiyi cadusunu, sirlərini, cəsarətini, müdrikliyini və o",0
GÜN,86,88,"Nazirliyinin hava xəbəri verən bölməsi bizi tez-tez aldadır. Deyirlər, yağacaq, səhər gün çıxır. Deyirlər, gün çıxacaq , səhər tufan qopur. Deyirlər, külək əsəcək, səhər görürsən ki, adam istidən bişir. Bu işin günahını mən müxalifətdə",0
GÜN,115,117,"atlet Mete Binay isə (314 kq) bürünc medala sahib çıxıb. Sonuncu iştirakçımız Rəvan Fətullayev körpücük üzərinə bu gün çıxacaq . Ağırlıqqaldırma üzrə ikiqat dünya çempionumuz Nizami Paşayev Avropa çempionatına yollansa da, yarışda çıxış",0
GÜN,110,112,"B qrupunda Türkiyə, İtaliya və Xorvatiya voleybolçuları ilə mübarizə aparacaqlar. Komandamız ilk görüşünə bu gün çıxacaq . Rəqib Türkiyə millisi olacaq. Çempionatda ümumilikdə 16 komanda 4 qrupda mübarizə aparacaq. Qrupların tərkibi",0
GÜN,114,116,"reysi ilə hərəkət edərək, uzun sürən yolçuluqdan sonra nəhayət, Farer adalarına çatıb. Ağdam klubu ilk məşqinə bu gün çıxacaq . Hazırlıq Bakı vaxtı ilə 18:00-da komandamızın görüşü keçirəcəyi «Qundadalur» stadionunda olacaq. «Ağ-göylər»in",0
GÜN,110,112,"hökm sürməyə başladı. Komandanın məskunlaşdığı ərazidə təbiətin bütün şıltaqlığı ilə üz-üzə gəlmək olar. Öncə gün çıxsa da, komandanın məşqi ərəfəsində Qızılcahamamda dolu yağdı. Ardınca gün çıxsa da, yenidən dolu və yağış yağması",0
GÜN,29,31,"ilə üz-üzə gəlmək olar. Öncə gün çıxsa da, komandanın məşqi ərəfəsində Qızılcahamamda dolu yağdı. Ardınca gün çıxsa da, yenidən dolu və yağış yağması müşayiət olundu. Dünən komanda ilk məşqə trenajor zalında başladı. Təxminən yarım",0
GÜN,0,2,"Gün doğduqca Azərbaycanın gözəl, dünyada heç bir bənzıri olmayan, yap-yaşıl təbiəti gözəlləşir.",0
GÜN,81,83,Azərbaycanın ən gözəl guşələrindən sayılan Şuşada dumanlı uca dağların arasından Gün batarkən buludlar qızarır və əsrarəngiz mənzərə ərsəyə gəlir.,0
QEYD,0,3,"qeyd etmək lazımdır ki, aparılan islahatların sosial yönümü və əhalinin sosial müdafiəsi tədbirləri dövlətin  iqtisadi siyasətində mərkəzi yer tutur və bu sahədə müntəzəm olaraq məqsədyönlü iş aparılır",1
QEYD,0,3,"qeyd edək ki, suriya demokratik qüvvələri abş əsgərlərinin hərbi  maşınlarla sərhəd bölgəsini tərk edərək ayn i̇sa bölgəsinə çəkildiyini açıqlayıb",1
QEYD,120,123,"əminəm ki, bu, azərbaycan və avropa i̇ttifaqı arasında gələcək əməkdaşlığa gətirib çıxaracaq"", - deyə avropalı diplomat qeyd edib",1
QEYD,0,3,"qeyd edək ki, ukrayna prezidenti pyotr poroşenko 27 iyuntarixinə qədər atəşkəs elan etmişdi",1
QEYD,103,106,azərbaycana 44 günlük vətən müharibəsi dövründə ən çox dəstək verən təşkilatın məhz türk şurası olduğu qeyd edilib,1
QEYD,138,141,"“kitabi-dədə qorqud”un bizə məlum olan drezden nüsxəsinin üstündə “əla lisani taifeyi-oğuzan” (yəni, “oğuz tayfalarının dilində”) sözləri qeyd edilmişdir",1
QEYD,211,214,patriarx i varfolomey öz adından və konstantinopol kilsəsinin müqəddəs sinodu adından səmimi qəbul üçün təģəkkür etdi və fərqli dinlər arasında dialoqun qurulması üçün belə görüģlərin keçirilməsinin vacibliyini qeyd etdi: “əsasən ģiə müsəlmanlarının yaģadığı azərbaycanda bütün dini icmaların nümayəndələri üçün bərabər ģərait yaradılıbdır,1
QEYD,36,39,"topla yanı, tәrtib edәni, ön sözün, qeyd vә izahların müәllifi f",1
QEYD,147,150,"lakin bol hesabatlarına görə, kompensasiya məbləğinin burada həlledici rolu olmamışdı və bu ödənişlər olmasa belə, i̇srail başqa mənbələr hesabına qeyd edilənləri təmin edə bilərdi",1
QEYD,28,31,en dairəsi  kimi xüsusi ilə qeyd edir,1
QEYD,243,246,"oppenheym burada aşkar şəkildə bufer dövlətdən, eyni səviyyəli mədəni inkişafdan danışır, həm də babillilərin şumer- uruk hakimi en-merkarla arattalılar arasındakı neçə yüz il əvvəlki tarixi əlaqəni, dostluq münasibətlərini nəzərə aldıqlarını qeyd edir",1
QEYD,117,120,"lakin allah başqa valıqlarla yanaşı bir varlıq olmayıb və yalnız uca varlıq olmayıb tək mahiyyətdir; amma biz dərhəl qeyd etməliyik ki, allahın bu anlayışı dini şüurun inkişafında önəmli və zəruri pillə olsa da allah haqqında xristianlıq təsəvvürünün bütün dərinliyini əhatə etmir",1
QEYD,38,41,"portal haqqında ümumi m(cid:7)lumatda qeyd olunur ki, “elektron hökum(cid:7)t – müasir informasiya texnologiyalarından istifad(cid:7) etm(cid:7)kl(cid:7) dövl(cid:7)t qurumları t(cid:7)r(cid:7)find(cid:7)n az(cid:7)rbaycan respublikasının (cid:7)razisind(cid:7) ya(cid:0)ayan bütün v(cid:7)t(cid:7)nda(cid:0)lara, hüquqi v(cid:7) fiziki (cid:0)(cid:7)xsl(cid:7)r(cid:7), xarici v(cid:7)t(cid:7)nda(cid:0)lara v(cid:7) v(cid:7)t(cid:7)nda(cid:0)lı(cid:7)ı olmayan (cid:0)(cid:7)xsl(cid:7)r(cid:7) informasiya v(cid:7) e-xidm(cid:7)tl(cid:7)rin göst(cid:7)rilm(cid:7)sin(cid:7) (cid:0)(cid:7)rait yaradır”",1
QEYD,0,3,"qeyd edək ki, i̇ran rəsmiləri etiraz aksiyalarını “iğtişaş” adlandırır",1
QEYD,0,3,"qeyd etmək lazımdır ki, 5-ci ilə aid hadisələrdən danışan mənbədə göstərilir ki, surmari əyalətinin başçıları şərəfəddin uzdərə və hüsaməddin xızr, qalanın başçısı sançakxan adlı şəxslər idi",1
QEYD,10,13,"politoloq qeyd edib ki, bu fonda ölkədə narazılığın günü-gündən artması və əhalinin böyük bir hissəsinin kütləvi etirazlara qoşulması, bu etirazlar zamanı dinc etirazçılara qarşı güc tətbiqi, hətta iştirakçılardan birinin atəş açılması nəticəsində öldürülməsi cəmiyyətdə çox böyük narazılıq yaradır:“bu narazılıq sürətlə yeni-yeni sahələri də əhatə etməkdədir",1
QEYD,0,3,qeyd edək ki  yaşadək qızlar arasında dünya çempionatı oktyabrın  dək davam edəcək blatterin sözlərinə görə dövlət başçısı hələ  ci ildə azərbaycanda qadınlara seçib seçilmək hüququnun verildiyini də söyləyib  prezidenti bu məqama diqqət çəkərək bildirib ki azərbaycan müsəlman ölkəsi olduğu halda  il əvvəl belə bir qanun qəbul olunub halbuki avropa ölkələrində bundan xeyli gec qadınlara seçki hüququ verilib məsələn mənim vətənim   ci ildən qadınlar seçib seçilmək hüququna malikdirlər bu gün  yaşadək qızlar arasında dünya çempionatı yeni ölkədə və həm də müsəlman ölkəsində start götürür bu çox vacib amildir bütün mədəniyyətlərə mesajdır elşən məmmədovo bildirib ki görüş zamanı prezident  əliyev azərbaycanın  yaşadək qızlar arasında dünya çempionatından əlavə futbol üzrə daha nüfuzlu yarışlar keçirmək istədiyini deyib bu məqsədlə ölkəmizdə yeni yeni stadionların tikildiyi dünya standartlarına uyğun futbol infrastrukturunun yaradıldığı qeyd olunub  prezidenti yozef blatter azərbaycan prezidenti  əliyevlə sentyabrın  də keçirdiyi görüşdən danışıb lent az ın məlumatına görə bu barədə ali futbol qurumunun rəhbəri bakıda beynəlxalq  jurnalistləri assosiasiyasının təşkil etdiyi gənc reportyorlar proqramında çıxışında açıqlama verib,1
QEYD,272,275,apa nın məlumatına görə ermənistanın  am saytı görüşün iyunun  da sankt peterburqda baş tutacağı barədə xəbər yayıb o v putinin əvvəlcə azərbaycan və ermənistan prezidentləri ilə ayrılıqda görüş keçirəcəyini daha sonra danışıqların üçtərəfli formatda davam etdiriləcəyini qeyd edib təbii olaraq tərəfimizdən münaqişə tərəflərinə kömək etməklə bağlı aktiv səy göstəriləcək biz son hərbi əməliyyatların dayandırılmasında həlledici rol oynamışıq rusiya abş və fransa prezidentlərinin   cü illərdəki birgə bəyanatlarında qeyd olunan prinsiplər əsasında minsk qrupunun digər həmsədr ölkələri ilə birlikdə öz vasitəçilik missiyamızı davam etməyə hazırıq  y uşakovun sözlərinə görə prezidentlər dağlıq qarabağ münaqişəsinin nizamlanmasına dir müzakirələr aparacaqlar rusiya prezidenti vladimir putinin azərbaycan prezidenti  əliyevvə ermənistan prezidenti serj sarkisyanla görüşü iyunun  də sankt peterburqda keçiriləcək apa nın  novosti agentliyinə istinadən verdiyi məlumata görə bu barədə rusiya prezidentinin köməkçisi yuri uşakov bildirib azərbaycan rusiya və ermənistan prezidentlərinin üçtərəfli görüşünün tarixi məlum olub görüşdə vyana görüşündə əldə olunan razılaşmaların həyata keçirilməsi imkanları o cümlədən təmas xəttində atəşkəs rejiminin pozulması hallarının araşdırılması mexanizmləri və atət in minsk qrupunun monitorinq imkanlarının genişləndirilməsi məsələləri müzakirə olunacaq,1
QEYD,268,271,"ermənilik xəstəliyinə tutulmuş bu qəddar terrorçular təkcə türklərə və azər ümummilli lider heydər əliyevin 6 mart 8-ci il tarixli sərəncamı ilə baycanlılara qarşı terror törətmir, həmçinin digər ölkələrin də müxtəliftəyi1 martın azərbaycanlıların soyqırımı günü kimi qeyd olunması da dövlətimi natlı obyektlərinə hücumlar təşkil edirlər",1
QEYD,55,58,"ona altı çarlığı öz hakimiyyəti altında bir mənbələrdə qeyd olunan yüzdən çox tay dən torpaqların irsi sahibləri olan dafu və dövlətin möhkəmləndirilməsi məqsədilə ləşdirən sin, qonşu dövlətlərə və xalqlara fanın (syanlar, tular, malar, quylar, lunşilər də zaman keçdikcə onların hüquqi islahatlar keçirmək tapşırıldı",1
QEYD,4,7,"Bun Qeyd etmək lazımdır ki, ABŞ, Rusiya, Azərbaycan və lar isə dünya üzrə NVAÜ-la neft istehsalı həcminin 2,2% və ümumiyyətlə dünya üzrə NVƏ-nın ya əldə olunmuş cari, ya da 8,1%-i deməkdir",1
QEYD,121,124,"Tənqidçilər həmçinin oyunun bədii tərzini, xoş vizual effektləri və oyunçunun gözünü yormayan inkişaf etmiş şəhərləri də qeyd etdilər",1
QEYD,7,10,"Bqajba qeyd edir: Təxminən IX əsrin sonlarından Abxaziyada, cümlədən vaxta qədər yazı və kilsə dilinin yunanca olduğu Qərbi Gürcüstanda gürcü yazısının yayılması başlandı",1
QEYD,6,9,"Lakin qeyd etmək lazımdır ki, Cordano Brunonun sözləri və sübutları təhtəlşüur səviyyədə Şekspirin dəstəyini qazandı ki, o, da tez-tez onun ideyalarını öz əsərlərində istifadə etməyə başladı; İngiltərənin yüksək himayəsinə baxmayaraq iki soldan sonra 1585-ci ildə o, faktiki olaraq Fransaya, sonra da Almaniyaya qaçmalı olmuşdu və orada ona mühazirə oxumaq qadağan edilmişdir",1
